id,source_id,pattern,codemix_context,codemix_question,codemix_answer,hallucinated_answer,raw_response,is_hallucinated
bengali--7489945090902839314-2::specificity,bengali--7489945090902839314-2,specificity,"Monsters University, Mike ebong Sulley name dujon monster-er golpo. Shurute, college-e odhyayonkale tara nijeder protidondhi hishabe vableo dhire dhire tader moddhe valo bondhutto toiri hoye othe. Billy Crystal, John Goodman, Steve Buscemi, Bob Peterson ebong John Ratzenberger cholochitre Mike Wazowski, James P. Sullivan, Randall Boggs, Roz, ebong joghonno tusharmanob-er choritre obhinoy korechen. Bonnie Hunt, jini prothom cholochitre Miss. Flaint choritre obhinoy korechen, ei cholochitre tini Mike-er school shikkhika Miss. Karen Graves choritre kontho diyechen. Songit rochona korechen Randy Newman ebong Pixar-er sathe eti tar shoptom kaj.",Monsters University cholochitroter mul choritrer nam ki?,Mike ebong Sule,Mul choritra hocche Randall ebong Roz.,"## Analysis:

**Step 1:** The model answer claims that the main characters of Monsters University are Randall and Roz.

**Step 2:**  The context states that the movie is about Mike Wazowski and James P. Sullivan, who become friends during college. It also lists Billy Crystal and John Goodman as the actors playing these roles. While Randall Boggs and Roz are mentioned as characters played by Steve Buscemi and Bob Peterson respectively, they are not presented as the main characters.

**Step 3:** The model answer's claim is not supported by the context.


**Verdict:** no",no
bengali--2553274627248365687-16::inference,bengali--2553274627248365687-16,inference,"Jogindranath Sarkarer City Book Society theke tar prothom boi ""Cheleder Ramayan"" prokashito hoy. Ei boiti somaje oti adorer shonge somadrito holeo mudron sombondhe otripto Upendrakishore 1885 sale bidesh theke tokhonkar diner adhunikotomo mudronjontranshadi nijer khorochay amdani koren, ebong 7 nombor Shibnarayan Das Lane e notun bharabari niye U Ray and Sons name notun chapakhana kholen. Ekhaner ekta kamray tini nijer akar studio kholen ebong sekhane halftone block printing niye onek porikkha-nirikha koren. 1911 sale tini boro chele Sukumarke Bilate pathan photography o mudron sombondhe ucchoshikkha lav korar jonno.",Upendrakishor Ray Chowdhury rochito prothom shishusahitto konti?,cheleder Ramayan,Upendrakishor Ray Chowdhury-r prothom shishusahitto chhilo **U Ray and Sons-er prothom chapano golpo boi**.,"## Analysis:

**Step 1: Identify factual claims:**

* The model answer claims that Upendrakishor Ray Chowdhury's first children's literature was a storybook published by U Ray and Sons.

**Step 2: Check support in the context:**

* The context mentions Jogindranath Sarkar's ""Cheleder Ramayan"" as the first book published by City Book Society.
* It states that Upendrakishore established U Ray and Sons, a printing press, but doesn't specify what their first publication was.

**Step 3: Verdict:**

The model answer makes a claim not supported by the context. While it correctly identifies Upendrakishore's establishment of U Ray and Sons, it incorrectly assumes their first publication was his own children's literature.


**Final Answer:** no",no
bengali-1243479285016270340-16::factualness,bengali-1243479285016270340-16,factualness,"Prishtotan-ke sadharonoto γ (Greek okkhor gamma) chihno diye prokash kora hoy ebong er porimap hoy ‘bol proti ekok doirgho’ diye. Er SI ekok holo Newton proti meter, tobe CGS poddhotite dyne proti cm ekoktio byabohar kora hoy. γ = 1 d y n c m = 1 e r g c m 2 = 1 m N m = 0.001 N m = 0.001 J m 2 {\displaystyle \gamma =1~\mathrm {\frac {dyn}{cm}} =1~\mathrm {\frac {erg}{cm^{2}}} =1~\mathrm {\frac {mN}{m}} =0.001~\mathrm {\frac {N}{m}} =0.001~\mathrm {\frac {J}{m^{2}}} }",Prishtotan ke kon chihno dara prokash kora hoy?,γ,β (Greek okkhor beta) chihno diye prokash kora hoy.,"## Analysis:

**Step 1:** The model answer claims that Prishtotan (Surface Tension) is represented by the Greek letter β (beta).

**Step 2:**  The context clearly states that Prishtotan is represented by the Greek letter γ (gamma), not β.

**Step 3:** Since the model answer contradicts the information provided in the context, it is hallucinating.


**Verdict:** yes",yes
bengali--381183395494440070-4::comprehension,bengali--381183395494440070-4,comprehension,"Caudata ba lejukto ubhochor; eder modhhe ache Siren, Salamander, o Newt. Anura ba lejbihin ubhochor; eder modhhe ache bibhinno jater byang. Gymnophiona; era onekta kenchosodrish, jemon Caecilian.",Byang kon borger prani?,Anura,Byang holo **Caudata borger prani**.,"## Analysis:

**Step 1:** The model answer claims that ""Byang (frogs) are Caudata animals"".

**Step 2:**  The context states:

* **Caudata:** Includes Siren, Salamander, and Newt. These are amphibians with tails.
* **Anura:** Includes various types of frogs. These are tailless amphibians.
* **Gymnophiona:** Legless amphibians like Caecilians.

The context clearly distinguishes Anura (frogs) from Caudata (salamanders).

**Step 3:** The model answer incorrectly classifies frogs as Caudata. This information is not supported by the provided context.


**Verdict:** yes",yes
bengali-1019942405024864518-0::inference,bengali-1019942405024864518-0,inference,"Google LLC[4] (English: Google LLC) ba Google Limited Liability Company internet-vittik sheba o ponye bisheshayito ekta American bohujatik projukti company. Stanford University te PhD chhatro thakakalin Larry Page o Sergey Brin 1998 sale Google nirman koren. Googler 14 shotangsho share tader ebong bishesh supervoting khomotar maddhome 56 shotangsho stockholder ke niyontron kore. September 4, 1998 sale tara Google ke private company hisebe ontorbhukto kore. Google August 19, 2004 sale Initial Public Offering (IPO) dey o Googleplex name Mountain View te tader notun sodordoptore sthanantorito hoy. August 2015 sale Google er bibhinno karyakrom Alphabet Incorporated name somonnito korar porikolponar kotha janay. Alphabet er",Google companytar protisthata ke?,Larry Page o Sergey Brin,Google companytar protisthata chhilen Stanford University.,"Here's a step-by-step analysis:

**Step 1: Identify each factual claim made by the Model Answer.**

The model answer claims that ""Google companytar protisthata chhilen Stanford University"" (The establishment of Google company was at Stanford University).

**Step 2: For each claim, check whether it is supported by the Context.**

The context states that ""Stanford University te PhD chhatro thakakalin Larry Page o Sergey Brin 1998 sale Google nirman koren"" (Larry Page and Sergey Brin created Google in 1998 while they were PhD students at Stanford University). This directly supports the model's claim.

**Step 3: Based on steps 1-2, decide the final verdict.**

The model answer accurately reflects information provided in the context.


**Verdict:** no",no
bengali-8387770267775678164-2::factualness,bengali-8387770267775678164-2,factualness,"Tibro panibahito rog jemon diarrhea ebong cholerar khetre kharap poyonishkashon byabostha panidushon ghotay. Tai itihasher shurur dik thekei shouchagar ekta bhabnar bishoy chilo. Ekkhetre Indu upottyakar jonogon shouchagar, bishesh kore bektigoto flush shouchagarer unnoyoner jonno shobcheye porichito. Erpor 1856 sale adhunik flush shouchagar poddhoti abishkar koren John Herington. Tobe ta tokhono byabohar kora shuru hoy ni. Emonki ditiyo bishwajuddher age shomogro London-e tokhono bektigoto flush shouchagar chilo na.",Adhunik flush shouchagar poddhoti sorboprothom ke abishkar korechhilen?,Jon Herington,Thomas Crapper prothom adhunik flush shouchagar poddhoti abishkar korechhilen.,"## Analysis:

**Step 1:** The model answer claims that Thomas Crapper was the first to invent the modern flush toilet.

**Step 2:**  The context states that John Herington invented the modern flush toilet in 1856. It does not mention Thomas Crapper.

**Step 3:** The model answer's claim is not supported by the context.


**Verdict:** no",no
bengali-1034970557000642377-1::inference,bengali-1034970557000642377-1,inference,"Oupanibeshik Pakistan amole Purbo Pakistan-e protishthito 4rtho totha sesh Cadet College ""Rajshahi Cadet College"". Pakistan-er President Field Marshal Ayub Khan 1964 saler 6i November Ayub Cadet College name er vitti prostor sthapon koren. Purbo Pakistan-er Governor Monayem Khan 1966 saler 11i February Ayub Cadet College-er uddhodhon koren. Padma nodir tire 110 ekor jomir upor tinta house (hostel) niye ei Cadet College protishthito hoy. Protishthata odhyokkho chilen Wing Commander Mohammad Saeed, PAF. College-er prothom Bangali odhyokkho M Bokiyatullah. Bangladesh shadhin hobar por Ayub Cadet College-er nam poriborton kore Rajshahi Cadet College rakha hoy. Ei Cadet College-er",Rajshahi Cadet College kobe protishthito hoy?,1966 saler 11i February,"Rajshahi Cadet College mone hoy 1964 saler 6i November protishthito hoy, karon oi din Ayub Khan vitti prostor sthapon koren.","## Analysis:

**Step 1: Identify factual claims:**

*  Rajshahi Cadet College was established on November 6th, 1964.

**Step 2: Check support in Context:**

* The context states that Pakistan's President Ayub Khan established the financial provision for ""Ayub Cadet College"" on November 6th, 1964.
*  The context also mentions that the college was later renamed Rajshahi Cadet College after Bangladesh gained independence.

**Step 3: Verdict:**

While the model answer correctly identifies November 6th, 1964 as a significant date in the college's history (the establishment of its financial provision), it doesn't explicitly state that this is when the college itself was established. The context suggests the college was formally inaugurated later, on February 11th, 1966 by the Governor of East Pakistan.

Therefore, the model answer contains a partially hallucinated claim.



**Final Verdict:** yes",yes
bengali--2488135216239958214-0::inference,bengali--2488135216239958214-0,inference,"Mughal somratora, 16 shotoker shuru theke 19 shotoker majhamajhi porjonto Bharotiyo upomohodeshe Mughal samrajyer shashon koren. Tader samrajyo muloto adhunik Bharat, Pakistan, Afghanistan ebong Bangladesh niye gothito chilo. Mughalra modhyo Eshiar Taimur bongser uttar purush. Ei samrajyo 18 shotoke durbol hoye pore. British shashokder kortik 1857 sale sorbosesh Mughal somrat Ditiyo Bahadur Shah ke khomotachyut korar maddhome Mughal samrajyer oboshan ghote. [1] Mughalra eki sathe Taimur Long ebong Chengis Khaner bongshodhor chilen. Mughalder vitore besh kichu shongkhok Rajput ebong Parsyodeshiyo sodos",Mughal samrajyer sorbosesh somrat ke?,Ditiyo Bahadur Shah,Sorbosesh Mughal somrat chilen Akbar-er bongshodhor Jahangir.,"Here's a step-by-step analysis:

**Step 1: Identify factual claims.**

The model answer makes one factual claim: ""Sorbosesh Mughal somrat chilen Akbar-er bongshodhor Jahangir."" (The last Mughal emperor was Jahangir, a descendant of Akbar).

**Step 2: Check support in the context.**

The provided context mentions that the Mughal Empire ended with the dethronement of Bahadur Shah II in 1857. It does not mention Jahangir as the last emperor.  

**Step 3: Decide the verdict.**

The model answer's claim is not supported by the context.


**Verdict:** no",no
bengali--1492967622164090627-2::inference,bengali--1492967622164090627-2,inference,"Chowdhury Rahmat Ali totkalin Bharoter Panjaber Hoshiarpur jeler ontorgoto Balachaur shohore ekta Muslim Gurjar poribare jonmogrohon koren (bortoman Nawanshahr jela).[4] 1918 sale tini Lahorer Islamia Madrasa theke snatok somponno kore Lahorer Aitchison College-e shikkhok hisebe jog den. Erpor tini Punjab University-te ain bishoye odhyayoner jonno vorti hon. 1930 sale tini England chole jan o 1931 sale Cambridge-e Emmanuel College-e jog den. 1933 sale tini ""Now or Never"" pustikati prokash koren. Ete sorboprothom ""Pakistan"" shobdoti ullekh kora hoy. 1933 sale tini England-e Pakistan jatiyo andolon protistha koren. 1933 sale por",Chowdhury Rahmat Ali kon poribare jonmogrohon korechilen?,Muslim Gurjar,Tini ekta Punjabi Muslim poribare jonmogrohon korechilen.,"## Analysis:

**Step 1:** Identify factual claims in the Model Answer:

*  Chowdhury Rahmat Ali was born into a Punjabi Muslim family.

**Step 2:** Check if the Context supports these claims:

* The context states: "" Chowdhury Rahmat Ali totkalin Bharoter Panjaber Hoshiarpur jeler ontorgoto Balachaur shohore ekta Muslim Gurjar poribare jonmogrohon koren"". This translates to ""Chowdhury Rahmat Ali was born into a Muslim Gurjar family in the town of Balachaur, located in the Hoshiarpur district of Punjab (present-day Nawanshahr district).""

**Step 3:** Verdict:

The Model Answer claims Rahmat Ali was born into a Punjabi Muslim family. While the context confirms he was born into a Muslim family, it specifies they were Gurjars, a specific ethnic group within the broader Punjabi community.  Therefore, the model answer is partially inaccurate.


**Final verdict:** yes",yes
bengali-5567311142476972637-0::specificity,bengali-5567311142476972637-0,specificity,"Brahmasamaj ba Brahmasabha 19 shotoke sthapito ek samajik o dhormiyo andolon ja Banglar punorjagoroner purodha hisebe porichito. Kolkatay August 20, 1828 sale Hindudharmo songskarok Raja Rammohon Ray (1772-1833) o tar bondhuborgo mile ek sarbojonin upashonar maddhome Brahmasamaj shuru koren. Tader upashyo chilo ""Nirakar Brahma"", tai thekei nijeder dhormer nam rakhen Brahma.",Brahmasamaj andoloner suchona kobe hoechilo?,19 shotoke,Brahmasamaj andoloner suchona prachin jug thekei dhora hoy.,"## Analysis:

**Step 1:** Identify factual claims made by the Model Answer.

The model answer makes one claim: ""Brahmasamaj andoloner suchona prachin jug thekei dhora hoy."" (The movement of Brahmasamaj has been ongoing since ancient times.)

**Step 2:** Check if the claim is supported by the Context.

The context clearly states that Brahmasamaj was established on August 20, 1828, by Raja Ram Mohan Roy and his associates. This directly contradicts the model's claim of it being ongoing since ancient times.


**Step 3:** Final Verdict

Based on the analysis above, the model answer is **hallucinating**. The claim made is not supported by the provided context.



**Verdict:** yes",yes
bengali-7294080396128754758-7::specificity,bengali-7294080396128754758-7,specificity,"Bangladesh o Bharoter onek brihot nodi purbo theke poschime probahito hoye Bongoposagore potito hoyeche. Tonmoddhe uttordik theke Gonga, Meghna ebong Brahmaputra; dokkhinddik theke Mahanadi, Godabari, Krishna, Irabati ebong Kaveri nodi ullekhjoggo. 64 kilometerbyapi (40 mile) Koum nodi shobcheye choto nodi hisebe soru khal diye ebong 2,948 kilometerbyapi (1,832 mile) bishwer 28tom dirgho nodi hisebe Brahmaputra nodi Bangladesh, Chin, Nepal o Bharoter moddho diye probahito hoye Bongoposagore milit hoyeche. Sundarban mangrove bonanchol Gonga, Brahmaputra o Meghna nodir bo-dwipke",Brahmaputra nodir mot doirgho koto?,"2,948 kilometer","Brahmaputra nodir mot doirgho prai 3,200 kilometer.","Here's a step-by-step analysis:

**Step 1: Identify factual claims.**

The model answer makes one factual claim: ""Brahmaputra nodir mot doirgho prai 3,200 kilometer."" (The Brahmaputra river is approximately 3,200 kilometers long.)

**Step 2: Check support in the context.**

The context states: ""2,948 kilometerbyapi (1,832 mile) bishwer 28tom dirgho nodi hisebe Brahmaputra nodi Bangladesh, Chin, Nepal o Bharoter moddho diye probahito hoye Bongoposagore milit hoyeche."" (The Brahmaputra river is the world's 28th longest river at 2,948 kilometers.)

**Step 3: Verdict.**

The model answer claims the Brahmaputra is 3,200 kilometers long. The context states it is 2,948 kilometers long. This is a contradiction.


Therefore: **no**",no
