id,question,deepseek_answer,gemma_answer,qwen_answer,correct_answer,deepseek_score,gemma_score,qwen_score
bengali--4013739044801291463-4,পাল সাম্রাজ্যের প্রথম সম্রাট কে ছিলেন ?,হর্ষবর্ধান,চন্দ্রগুপ্ত ।,বুদ্ধদেব,গোপাল,0,0,0
bengali--8468425249538836104-2,পাকিস্তানে প্রথম ক্যাডেট কলেজ কবে প্রতিষ্ঠিত হয় ?,১৯০৮,১৯২৬ সালে।,১৯৩৫,১৯৫৪ সালের এপ্রিল মাসে,0,0,0
bengali--7489945090902839314-2,মনস্টার্স ইউনিভার্সিটি চলচ্চিত্রটির মূল চরিত্রের নাম কী ?,সুলিয়ি,"ম্যাক্স, জেড।",মিকascooter,মাইক এবং সুলে,0,0,0
bengali--3472782844995774868-0,বর্তমানে গোয়ার মুখ্যমন্ত্রী কে ?,শেখ হাসিনা ওয়াজেদ,প্রধানমন্ত্রী পিয়ূষ কোল্লে।,ইসরাإبراهيーム· sourceMappingchnercific,মনোহর গোপালকৃষ্ণা প্রভু পার্রীকর,0,0,0
bengali--8204875660906624650-32,ক্রিস্তিয়ানো রোনালদো মোট কত বছর রিয়াল মাদ্রিদ ক্লাবের হয়ে খেলেছেন ?,৫,৯ বছর,সাত,৬,0,0,0
bengali--7649088869502843626-0,কলিকাতা পৌরসংস্থার বর্তমান মহানাগরিক কে ?,হারকেশ বিহারি ভান্ডারী,ফিরোজ হাসান।,Soumendu Sarkar,ফিরহাদ হাকিম,0,0,0
bengali--3096610879650595141-2,ব্রাহ্মধর্মের অনুগামীরা কি নামে পরিচিত ?,ব্রাহ্মনাদিগণ,ব্রাহ্মণ,ব্রাহ্মসমাজ,ব্রাহ্ম’,0,0,0
bengali-7884792206915660782-0,ইরান কোন উপসাগরের তীরে অবস্থিত ?,পশতু উপসাগর,খারম উপসাগর।,আরব海水附近,পারস্য,0,0,0
bengali-4524986788277724045-1,বিশ্বের প্রথম মাদ্রাসা শিক্ষা প্রতিষ্ঠান কোথায় অবস্থিত ?,কামরুন,"নাজিফ, ইরাক।",বাংলাদেশ,সাফা পর্বতের পাদদেশে যায়েদ-বিন-আরকামের বাড়িতে,0,0,0
bengali-2067489979110502479-2,কত সালে প্রথম মার্কিন যুক্তরাষ্ট্রে টেলিযোগাযোগ ব্যাবস্থা চালু হয় ?,১৮৭৬,১৮৭৬ সাল।,১৮৭৭,১৯১৫,0,0,0
bengali--7691535885752434483-1,সুযশ 'চাংকি' পান্ডের অভিনীত প্রথম চলচ্চিত্রের নাম কী ?,বল বাচ্চন,"""সোনার জীবন""।",অ্যাকসইডেন্টALLY,আগ হি আগ,0,0,0
bengali-279269366529103979-5,ভারতীয় পাতটি পূর্বে কোন মহাদেশের অংশ ছিল ?,মগুল,গোল্ডেন।,ঔষধিক盆地_UtilsBindingUtil.getUtil().hideAnswerPrefix()海洋盆地_UtilsBindingUtil.getUtil().hideAnswerSuffix(),গন্ডোয়ানাল্যান্ডের,0,0,0
bengali--1030119832655472012-0,গোলাম আযম কোন রাজনৈতিক দলের সদস্য ছিলেন ?,গোলাম আযম জনাবদ দেশী,বাংলাদেশ আওয়ামী লীগ।,বাংলা জাতীয়তাবাদী,জামায়াতে ইসলামীর,0,0,0
bengali-8842503098497321541-0,"এশীয় শামুকখোল, শামখোল বা শামুকভাঙা পাখির বৈজ্ঞানিক নাম কী ?",গ্যালাস গ্যালাস,পিটারাস  হ্যালিয়েন্স,Alophilastriata,Anastomus oscitans,0,0,0
bengali-3475343562145780321-12,"১৯৭১ সালের বাংলাদেশের স্বাধীনতাযুদ্ধের মুক্তিবাহিনীর প্রথম সামরিক ব্রিগেড ""জেড ফোর্স""-এর ব্রিগেড কমান্ডার কে ছিলেন ?",জিএফআর জ্যাকব,শহীদ আল-মামুন।,মঈন উদ্দিন,মেজর জিয়াউর রহমান,0,0,0
bengali-1792401805174346038-0,তাজরীন ফ্যাশন অগ্নিকাণ্ডে মোট কত জন নিহত হয় ?,১১২,২৬ জন,৩০০,১১৭,0,0,0
bengali-502031366341688023-0,গুরু নানকের মৃত্যুদিবস কবে ?,কার্টিক পূর্ণিমা,১৫ শে সেপ্টেম্বর।,ঔইনValueHandlingError,"সেপ্টেম্বর ২২, ১৫৩৯",0,0,0
bengali-2870309728449533083-1,বাঙালি রাজনীতবিদ শামসুল হক কবে জন্মগ্রহণ করেন ?,১৯৪১ সালের ২৩শে মarch,১৯৩৬ সালে।,১৯৪৩,"১ ফেব্রুয়ারি, ১৯১৮",0,0,0
bengali--7598652565724928175-14,ইন্দ্রজিৎ বা মেঘনাদকে কে হত্যা করেছিলেন ?,আভিমান্যু,মেঘনাদ।,বিভীষণ,লক্ষ্মণ,0,0,0
bengali-755752664402057654-0,আমির আহমদ মিনাইয়ের ছদ্মনাম কি ছিল ?,লোকে সান্তিশ,সুভাষ চন্দ্র বসু,ঈসা councillor,আমির,0,0,0
bengali-91483490703308038-4,আগুন জ্বালানোর জন্য কোন গ্যাসের প্রয়োজন হয় ?,মেথেন,প্রোপেন গ্যাস।,মাইক্রোওয়েভ,অক্সিজেন,0,0,0
bengali--3501336994444451027-1,"মুসলমানদের পবিত্র ধর্মীয় গ্রন্থ কুরআনের দ্বিতীয় সূরা আল বাকারার ""বাকার"" কথার অর্থ কী ?",বাকার অর্থ বুলে (গভীরা),গো-পাখি।,বিভিন্ন,গাভী,0,0,0
bengali-7457324869029996182-3,পদার্থবিজ্ঞানে সময় কি জাতীয় রাশি ?,পদার্থবিজ্ঞানে সমজাতী রাশি হলো,"হ্যাঁ,  রাশি।",কতিয,মৌলিক,0,0,0
bengali-9154462826247033585-0,আচেহ সালতানাতের রাজধানী কোথায় ছিল ?,বান্ডা আচেহ,ঢাকা,বাদরিয়াḥ,কুতারাজা,0,0,0
bengali--6029141022173703914-7,মোহাম্মদ রফি প্রথম কোন হিন্দি চলচ্চিত্রে গান গেয়েছিলেন ?,টেরি যাদ,"""সুরজ  কাঁঠা""।",দুরাশা,গাঁও কি গোরী,0,0,0
bengali--3048309074162424193-23,"মাইকেল মধুসূদন দত্ত কত সালে ""বীরাঙ্গনা"" কাব্যগ্রন্থটি রচনা করেন ?",১৮৭৫,১৮৫৯ সাল।,১৮৬৭,৮৬২,0,0,0
bengali--6178584479656682770-0,নরেন্দ্র দামোদরদাস মোদী গুজরাটের কততম মুখ্যমন্ত্রী হিসেবে নির্বাচিত হয়েছিলেন ?,নয়টি,পঞ্চম ।,চতুর্থ,চতুর্দশ,0,0,0
bengali--8298663979066050758-14,পাকিস্তানের সরকারি ভাষা কী ?,পাকিস্তানের সরকারি ভাষা হলো,"উর্দু, ইংরেজী",উরду,ইংরেজি,0,0,0
bengali-1428907332454485878-0,সত্য সাই বাবা কোন সালে মারা যান ?,১৯৯৮,১৯৭৫ সালে।,১৯৭৩,"২৪ এপ্রিল, ২০১১",0,0,0
bengali-363202495030830843-1,আন্তর্জাতিক ক্রিকেটে ডন ব্র্যাডম্যানের মোট রানের সংখ্যা কত ?,ডন ব্র্যাডম্যানের মোট রানের,"২৮,০৬৭",১২৪০০,৬৯৯৬,0,0,0
bengali-5834051509805394244-49,জগৎজ্যোতি দাস কত সালে মারা যান ?,১৯২৫,১৯৫০ সালে।,১৯৭৫,২০১৩ সালের ২ মার্চ শনিবার রাতে,0,0,0
bengali--7502767898250009025-1,জে. কে. রাউলিং রচিত হ্যারি পটার উপন্যাসের প্রথম খন্ডের নাম কী ?,হ্যারি পটার অনুপম স্টোন,হ্যারি পটার এবং চতুর্থ মরদে।,হ্যারি পটার,হ্যারি পটার অ্যান্ড দ্য ফিলোসফার্স স্টোন,0,0,0
bengali--1032349037088526206-6,নেতাজি সুভাষ চন্দ্র বসুর বাবার নাম কী ?,জগবন্ধু চন্দ্র বসু,শ্যামলচরণ বসু,জগমোহন,জানকীনাথ বসু,0,0,0
bengali--1513982894061092370-1,কোন বিজ্ঞানী সর্বপ্রথম প্ল্যাটিনামকে অণুঘটক হিসেবে ব্যবহার করেন ?,উইলিয়াম হাইডে ওল্লাসন,আর্নেস্ট রাডারফোর্ড,স্ট্যানলি টান্টالتز,হামফ্রে ডেভি,0,0,0
bengali--4088972979448384532-2,দেবশ্রী রায়ের ডাক নাম কি ?,ডেবি শ্রী,রূপা,মায়েঈ,চুমকি,0,0,0
bengali-8695577586615119311-3,ওয়াই-ফাই প্রথম কোন কোম্পানী চালু করে ?,আর্থেস কমানুইকেশনz,NCR Corporation,টেলেকাম,মার্কিন যুক্তরাষ্ট্রের টেলিকম নিয়ন্ত্রক ফেডারেল কমিউনিকেশন কমিশন,0,0,0
bengali--6938244689861502884-1,জহির রায়হানের লেখা প্রথম উপন্যাসের নাম কী ?,ডক্টর রাবি,"""সোনার  কিছু""।",অসম্ভব,শেষ বিকেলের মেয়ে,0,0,0
bengali--4367168340646115612-0,খিলজি রাজবংশের প্রতিষ্ঠাতা কে ?,আবাক,ইলতুমিস।,জুহানির মঈন,জালালউদ্দিন ফিরোজ খিলজি,0,0,0
